day,month,hour,minute,load
6,3,8.0,45.0,55.43
6,3,9.0,0.0,55.0
6,3,9.0,15.0,53.99
6,3,9.0,30.0,53.52
6,3,9.0,45.0,58.08
6,3,10.0,0.0,57.98
6,3,10.0,15.0,58.19
6,3,10.0,30.0,58.12
6,3,10.0,45.0,58.16
6,3,11.0,0.0,59.72
6,3,11.0,15.0,60.07
6,3,11.0,30.0,59.95
6,3,11.0,45.0,59.69
6,3,12.0,0.0,59.27
6,3,12.0,15.0,59.16
6,3,12.0,30.0,59.71
6,3,12.0,45.0,59.55
6,3,13.0,0.0,61.29
6,3,13.0,15.0,60.71
6,3,13.0,30.0,60.84
6,3,13.0,45.0,65.04
6,3,14.0,0.0,64.62
6,3,14.0,15.0,63.92
6,3,14.0,30.0,63.78
6,3,14.0,45.0,63.71
6,3,15.0,0.0,61.6
6,3,15.0,15.0,62.82
6,3,15.0,30.0,61.88
6,3,15.0,45.0,61.57
6,3,16.0,0.0,61.71
6,3,16.0,15.0,61.7
6,3,16.0,30.0,61.285
6,3,16.0,45.0,61.69
6,3,17.0,0.0,60.87
6,3,17.0,15.0,60.74
6,3,17.0,30.0,60.66
6,3,17.0,45.0,62.2
6,3,18.0,0.0,62.35
6,3,18.0,15.0,63.18
6,3,18.0,30.0,64.73
6,3,18.0,45.0,69.25
6,3,19.0,0.0,71.12
6,3,19.0,15.0,72.93
6,3,19.0,30.0,73.1
6,3,19.0,45.0,73.77
6,3,20.0,0.0,73.825
6,3,20.0,15.0,74.44
6,3,20.0,30.0,73.88
6,3,20.0,45.0,73.97
6,3,21.0,0.0,75.25
6,3,21.0,15.0,74.75
6,3,21.0,30.0,74.79
6,3,21.0,45.0,75.925
6,3,22.0,0.0,77.06
6,3,22.0,15.0,76.61
6,3,22.0,30.0,76.21
6,3,22.0,45.0,75.66
6,3,23.0,0.0,74.97
6,3,23.0,15.0,74.59
6,3,23.0,30.0,73.83
6,3,23.0,45.0,73.61
0,4,0.0,0.0,40.57
0,4,0.0,15.0,40.39
0,4,0.0,30.0,40.3
0,4,0.0,45.0,40.56
0,4,1.0,0.0,40.35
0,4,1.0,15.0,41.06
0,4,1.0,30.0,40.9
0,4,1.0,45.0,41.1
0,4,2.0,0.0,41.15
0,4,2.0,15.0,37.3
0,4,2.0,30.0,37.61
0,4,2.0,45.0,38.46
0,4,3.0,0.0,38.49
0,4,3.0,15.0,38.39
0,4,3.0,30.0,38.39
0,4,3.0,45.0,37.9
0,4,4.0,0.0,37.74
0,4,4.0,15.0,37.79
0,4,4.0,30.0,37.71
0,4,4.0,45.0,37.16
0,4,5.0,0.0,36.45
0,4,5.0,15.0,36.59
0,4,5.0,30.0,36.75
0,4,5.0,45.0,37.0
0,4,6.0,0.0,38.22
0,4,6.0,15.0,42.85
0,4,6.0,30.0,42.39
0,4,6.0,45.0,41.9
0,4,7.0,0.0,42.94
0,4,7.0,15.0,44.4
0,4,7.0,30.0,42.99
0,4,7.0,45.0,42.49
0,4,8.0,0.0,42.27
0,4,8.0,15.0,42.6
0,4,8.0,30.0,42.22
0,4,8.0,45.0,46.63
0,4,9.0,0.0,47.7
0,4,9.0,15.0,47.48
0,4,9.0,30.0,47.99
0,4,9.0,45.0,47.56
0,4,10.0,0.0,52.22
0,4,10.0,15.0,49.98
0,4,10.0,30.0,49.28
0,4,10.0,45.0,49.3
0,4,11.0,0.0,48.41
0,4,11.0,15.0,48.88
0,4,11.0,30.0,48.87
0,4,11.0,45.0,49.21
0,4,12.0,0.0,48.54
0,4,12.0,15.0,44.3
0,4,12.0,30.0,44.35
0,4,12.0,45.0,48.11
0,4,13.0,0.0,48.17
0,4,13.0,15.0,48.02
0,4,13.0,30.0,49.18
0,4,13.0,45.0,48.4
0,4,14.0,0.0,47.96
0,4,14.0,15.0,48.09
0,4,14.0,30.0,48.37
0,4,14.0,45.0,48.14
0,4,15.0,0.0,48.16
0,4,15.0,15.0,48.5
0,4,15.0,30.0,49.52
0,4,15.0,45.0,49.61
0,4,16.0,0.0,49.47
0,4,16.0,15.0,49.56
0,4,16.0,30.0,48.53
0,4,16.0,45.0,48.59
0,4,17.0,0.0,48.35
0,4,17.0,15.0,48.53
0,4,17.0,30.0,47.99
0,4,17.0,45.0,47.7
0,4,18.0,0.0,47.13
0,4,18.0,15.0,48.74
0,4,18.0,30.0,48.8
0,4,18.0,45.0,54.7
0,4,19.0,0.0,55.72
0,4,19.0,15.0,57.27
0,4,19.0,30.0,58.67
0,4,19.0,45.0,61.23
0,4,20.0,0.0,60.06
0,4,20.0,15.0,59.64
0,4,20.0,30.0,59.68
0,4,20.0,45.0,59.64
0,4,21.0,0.0,59.24
0,4,21.0,15.0,59.17
0,4,21.0,30.0,59.24
0,4,21.0,45.0,60.05
0,4,22.0,0.0,59.11
0,4,22.0,15.0,58.12
0,4,22.0,30.0,52.4
0,4,22.0,45.0,52.33
0,4,23.0,0.0,51.97
0,4,23.0,15.0,51.86
0,4,23.0,30.0,51.17
0,4,23.0,45.0,46.53
1,4,0.0,0.0,56.9
1,4,0.0,15.0,56.78
1,4,0.0,30.0,56.7
1,4,0.0,45.0,56.52
1,4,1.0,0.0,55.55
1,4,1.0,15.0,54.42
1,4,1.0,30.0,54.1
1,4,1.0,45.0,54.05
1,4,2.0,0.0,50.68
1,4,2.0,30.0,49.79
1,4,2.0,45.0,49.63
1,4,3.0,0.0,51.27
1,4,3.0,15.0,49.96
1,4,3.0,30.0,49.81
1,4,3.0,45.0,49.82
1,4,4.0,0.0,49.56
1,4,4.0,15.0,49.68
1,4,4.0,30.0,49.68
1,4,4.0,45.0,49.81
1,4,5.0,0.0,49.92
1,4,5.0,15.0,50.58
1,4,5.0,30.0,52.1
1,4,5.0,45.0,52.41
1,4,6.0,0.0,53.01
1,4,6.0,15.0,53.12
1,4,6.0,30.0,52.95
1,4,6.0,45.0,52.51
1,4,7.0,0.0,51.84
1,4,7.0,15.0,51.58
1,4,7.0,30.0,51.54
1,4,7.0,45.0,51.3
1,4,8.0,0.0,51.58
1,4,8.0,15.0,56.21
1,4,8.0,30.0,57.3
1,4,8.0,45.0,60.79
1,4,9.0,0.0,60.73
1,4,9.0,15.0,58.78
1,4,9.0,30.0,59.12
1,4,9.0,45.0,62.61
1,4,10.0,0.0,63.2
1,4,10.0,15.0,63.55
1,4,10.0,30.0,63.76
1,4,10.0,45.0,63.38
1,4,11.0,0.0,61.16
1,4,11.0,15.0,63.03
1,4,11.0,30.0,63.05
1,4,11.0,45.0,62.83
1,4,12.0,0.0,64.15
1,4,12.0,15.0,62.73
1,4,12.0,30.0,62.65
1,4,12.0,45.0,62.91
1,4,13.0,0.0,62.47
1,4,13.0,15.0,62.17
1,4,13.0,30.0,62.22
1,4,13.0,45.0,62.29
1,4,14.0,0.0,62.88
1,4,14.0,15.0,63.19
1,4,14.0,30.0,62.29
1,4,14.0,45.0,61.12
1,4,15.0,0.0,59.92
1,4,15.0,15.0,59.41
1,4,15.0,30.0,59.14
1,4,15.0,45.0,58.92
1,4,16.0,0.0,59.07
1,4,16.0,15.0,59.27
1,4,16.0,30.0,59.07
1,4,16.0,45.0,59.15
1,4,17.0,0.0,59.85
1,4,17.0,30.0,63.03
1,4,17.0,45.0,63.15
1,4,18.0,0.0,63.92
1,4,18.0,15.0,65.05
1,4,18.0,30.0,66.7
1,4,18.0,45.0,62.34
1,4,19.0,0.0,65.9
1,4,19.0,15.0,54.63
1,4,19.0,30.0,52.94
1,4,19.0,45.0,52.86
1,4,20.0,0.0,52.76
1,4,20.0,15.0,52.6
1,4,20.0,30.0,51.52
1,4,20.0,45.0,53.0
1,4,21.0,0.0,52.77
1,4,21.0,15.0,53.17
1,4,21.0,30.0,53.2
1,4,21.0,45.0,53.16
1,4,22.0,0.0,54.17
1,4,22.0,30.0,54.46
1,4,22.0,45.0,54.2
1,4,23.0,0.0,54.0
1,4,23.0,15.0,48.09
1,4,23.0,30.0,49.3
1,4,23.0,45.0,47.49
2,4,0.0,0.0,42.11
2,4,0.0,15.0,37.06
2,4,0.0,30.0,43.03
2,4,0.0,45.0,43.4
2,4,1.0,0.0,43.21
2,4,1.0,15.0,36.57
2,4,1.0,30.0,40.68
2,4,1.0,45.0,42.5
2,4,2.0,0.0,42.42
2,4,2.0,15.0,40.29
2,4,2.0,30.0,41.61
2,4,2.0,45.0,40.7
2,4,3.0,0.0,41.82
2,4,3.0,15.0,41.77
2,4,3.0,30.0,40.91
2,4,3.0,45.0,40.62
2,4,4.0,0.0,40.75
2,4,4.0,15.0,40.9
2,4,4.0,30.0,40.87
2,4,4.0,45.0,40.89
2,4,5.0,0.0,40.97
2,4,5.0,15.0,41.36
2,4,5.0,30.0,43.61
2,4,5.0,45.0,42.33
2,4,6.0,0.0,42.67
2,4,6.0,15.0,43.52
2,4,6.0,30.0,47.71
2,4,6.0,45.0,47.87
2,4,7.0,0.0,48.11
2,4,7.0,15.0,46.25
2,4,7.0,30.0,48.27
2,4,7.0,45.0,46.25
2,4,8.0,0.0,47.67
2,4,8.0,15.0,46.58
2,4,8.0,30.0,47.1
2,4,8.0,45.0,47.89
2,4,9.0,0.0,49.26
2,4,9.0,15.0,47.72
2,4,9.0,30.0,47.07
2,4,9.0,45.0,48.76
2,4,10.0,0.0,50.28
2,4,10.0,15.0,46.51
2,4,10.0,30.0,46.18
2,4,10.0,45.0,45.98
2,4,11.0,0.0,45.87
2,4,11.0,15.0,51.27
2,4,11.0,30.0,47.85
2,4,11.0,45.0,48.46
2,4,12.0,0.0,45.25
2,4,12.0,15.0,44.88
2,4,12.0,30.0,43.05
2,4,12.0,45.0,46.16
2,4,13.0,0.0,45.6
2,4,13.0,15.0,45.43
2,4,13.0,30.0,48.74
2,4,13.0,45.0,48.26
2,4,14.0,0.0,48.25
2,4,14.0,15.0,49.6
2,4,14.0,30.0,49.53
2,4,14.0,45.0,50.14
2,4,15.0,0.0,53.23
2,4,15.0,15.0,49.78
2,4,15.0,30.0,48.81
2,4,15.0,45.0,50.74
2,4,16.0,0.0,51.44
2,4,16.0,15.0,51.36
2,4,16.0,30.0,51.71
2,4,16.0,45.0,53.78
2,4,17.0,0.0,53.77
2,4,17.0,15.0,53.31
2,4,17.0,30.0,53.67
2,4,17.0,45.0,53.93
2,4,18.0,0.0,54.36
2,4,18.0,15.0,49.18
2,4,18.0,30.0,52.98
2,4,18.0,45.0,50.92
2,4,19.0,0.0,50.15
2,4,19.0,15.0,50.44
2,4,19.0,30.0,53.13
2,4,19.0,45.0,54.69
2,4,20.0,0.0,54.08
2,4,20.0,15.0,54.05
2,4,20.0,30.0,54.73
2,4,20.0,45.0,54.54
2,4,21.0,0.0,53.81
2,4,21.0,15.0,52.98
2,4,21.0,30.0,53.01
2,4,21.0,45.0,53.88
2,4,22.0,0.0,50.16
2,4,22.0,15.0,43.25
2,4,22.0,30.0,42.35
2,4,22.0,45.0,41.87
2,4,23.0,0.0,42.02
2,4,23.0,15.0,42.15
2,4,23.0,30.0,41.74
2,4,23.0,45.0,41.68
3,4,0.0,0.0,41.54
3,4,0.0,15.0,41.32
3,4,0.0,30.0,41.21
3,4,0.0,45.0,41.14
3,4,1.0,0.0,41.9
3,4,1.0,15.0,42.03
3,4,1.0,30.0,41.82
3,4,1.0,45.0,41.75
3,4,2.0,0.0,42.69
3,4,2.0,15.0,41.73
3,4,2.0,30.0,42.07
3,4,2.0,45.0,41.93
3,4,3.0,0.0,41.17
3,4,3.0,15.0,41.17
3,4,3.0,30.0,33.76
3,4,3.0,45.0,34.24
3,4,4.0,0.0,34.17
3,4,4.0,15.0,34.26
3,4,4.0,30.0,34.18
3,4,4.0,45.0,33.51
3,4,5.0,0.0,33.5
3,4,5.0,15.0,33.44
3,4,5.0,30.0,33.72
3,4,5.0,45.0,35.95
3,4,6.0,0.0,36.59
3,4,6.0,15.0,42.99
3,4,6.0,30.0,44.51
3,4,6.0,45.0,44.33
3,4,7.0,0.0,44.03
3,4,7.0,15.0,43.49
3,4,7.0,30.0,43.02
3,4,7.0,45.0,43.3
3,4,8.0,0.0,42.67
3,4,8.0,15.0,42.58
3,4,8.0,30.0,45.58
3,4,8.0,45.0,46.18
3,4,9.0,0.0,44.98
3,4,9.0,15.0,45.74
3,4,9.0,30.0,45.83
3,4,9.0,45.0,49.79
3,4,10.0,0.0,50.42
3,4,10.0,15.0,49.97
3,4,10.0,30.0,49.86
3,4,10.0,45.0,49.53
3,4,11.0,0.0,49.29
3,4,11.0,15.0,49.12
3,4,11.0,30.0,49.47
3,4,11.0,45.0,49.27
3,4,12.0,0.0,49.35
3,4,12.0,15.0,49.19
3,4,12.0,30.0,49.42
3,4,12.0,45.0,49.41
3,4,13.0,0.0,48.66
3,4,13.0,15.0,49.46
3,4,13.0,30.0,48.05
3,4,13.0,45.0,48.13
3,4,14.0,0.0,48.06
3,4,14.0,15.0,48.31
3,4,14.0,30.0,48.47
3,4,14.0,45.0,47.91
3,4,15.0,0.0,49.79
3,4,15.0,15.0,52.5
3,4,15.0,30.0,53.78
3,4,15.0,45.0,55.22
3,4,16.0,0.0,55.34
3,4,16.0,15.0,54.95
3,4,16.0,30.0,54.87
3,4,16.0,45.0,49.32
3,4,17.0,0.0,49.12
3,4,17.0,15.0,49.09
3,4,17.0,30.0,49.39
3,4,17.0,45.0,48.6
3,4,18.0,0.0,48.18
3,4,18.0,15.0,48.73
3,4,18.0,30.0,53.43
3,4,18.0,45.0,54.95
3,4,19.0,0.0,55.87
3,4,19.0,15.0,54.8
3,4,19.0,30.0,56.23
3,4,19.0,45.0,56.92
3,4,20.0,0.0,56.93
3,4,20.0,15.0,57.42
3,4,20.0,30.0,58.4
3,4,20.0,45.0,58.33
3,4,21.0,0.0,58.61
3,4,21.0,15.0,58.61
3,4,21.0,30.0,58.77
3,4,21.0,45.0,58.2
3,4,22.0,0.0,52.0
3,4,22.0,15.0,51.75
3,4,22.0,30.0,50.91
3,4,22.0,45.0,50.89
3,4,23.0,0.0,50.85
3,4,23.0,15.0,46.26
3,4,23.0,30.0,46.07
3,4,23.0,45.0,46.12
4,4,0.0,0.0,46.01
4,4,0.0,15.0,42.64
4,4,0.0,30.0,42.4
4,4,0.0,45.0,46.15
4,4,1.0,0.0,45.95
4,4,1.0,15.0,47.87
4,4,1.0,30.0,47.8
4,4,1.0,45.0,48.03
4,4,2.0,0.0,46.83
4,4,2.0,15.0,45.19
4,4,2.0,30.0,45.12
4,4,2.0,45.0,44.16
4,4,3.0,0.0,44.67
4,4,3.0,15.0,39.7
4,4,3.0,30.0,39.88
4,4,3.0,45.0,39.76
4,4,4.0,0.0,40.01
4,4,4.0,15.0,39.68
4,4,4.0,30.0,39.75
4,4,4.0,45.0,39.68
4,4,5.0,0.0,39.94
4,4,5.0,15.0,40.15
4,4,5.0,30.0,40.49
4,4,5.0,45.0,40.99
4,4,6.0,0.0,45.19
4,4,6.0,15.0,46.16
4,4,6.0,30.0,46.8
4,4,6.0,45.0,47.19
4,4,7.0,0.0,47.81
4,4,7.0,15.0,45.49
4,4,7.0,30.0,44.47
4,4,7.0,45.0,44.5
4,4,8.0,0.0,45.23
4,4,8.0,15.0,47.63
4,4,8.0,30.0,46.64
4,4,8.0,45.0,46.65
4,4,9.0,0.0,46.46
4,4,9.0,15.0,46.26
4,4,9.0,30.0,44.61
4,4,9.0,45.0,48.86
4,4,10.0,0.0,48.46
4,4,10.0,15.0,50.13
4,4,10.0,30.0,49.96
4,4,10.0,45.0,47.98
4,4,11.0,0.0,48.06
4,4,11.0,15.0,47.39
4,4,11.0,30.0,47.67
4,4,11.0,45.0,47.52
4,4,12.0,0.0,47.75
4,4,12.0,15.0,47.7
4,4,12.0,30.0,47.62
4,4,12.0,45.0,42.74
4,4,13.0,0.0,36.61
4,4,13.0,15.0,40.07
4,4,13.0,30.0,43.04
4,4,13.0,45.0,42.84
4,4,14.0,0.0,42.62
4,4,14.0,15.0,42.61
4,4,14.0,30.0,43.06
4,4,14.0,45.0,41.69
4,4,15.0,0.0,41.7
4,4,15.0,15.0,41.76
4,4,15.0,30.0,41.55
4,4,15.0,45.0,41.72
4,4,16.0,0.0,41.78
4,4,16.0,15.0,42.1
4,4,16.0,30.0,43.79
4,4,16.0,45.0,44.41
4,4,17.0,0.0,44.55
4,4,17.0,15.0,45.19
4,4,17.0,30.0,44.71
4,4,17.0,45.0,44.47
4,4,18.0,0.0,42.73
4,4,18.0,15.0,44.25
4,4,18.0,30.0,46.53
4,4,18.0,45.0,46.23
4,4,19.0,0.0,46.17
4,4,19.0,15.0,50.47
4,4,19.0,30.0,50.64
4,4,19.0,45.0,51.27
4,4,20.0,0.0,51.3
4,4,20.0,15.0,52.27
4,4,20.0,30.0,52.4
4,4,20.0,45.0,52.5
4,4,21.0,0.0,52.58
4,4,21.0,15.0,48.43
4,4,21.0,30.0,48.54
4,4,21.0,45.0,48.31
4,4,22.0,0.0,48.79
4,4,22.0,15.0,48.73
4,4,22.0,30.0,48.78
4,4,22.0,45.0,48.97
4,4,23.0,0.0,44.87
4,4,23.0,15.0,43.86
4,4,23.0,30.0,43.78
4,4,23.0,45.0,43.93
5,4,0.0,0.0,44.11
5,4,0.0,15.0,40.09
5,4,0.0,30.0,40.18
5,4,0.0,45.0,43.69
5,4,1.0,0.0,40.21
5,4,1.0,15.0,43.84
5,4,1.0,30.0,42.23
5,4,1.0,45.0,44.59
5,4,2.0,0.0,43.88
5,4,2.0,15.0,43.69
5,4,2.0,30.0,43.65
5,4,2.0,45.0,39.48
5,4,3.0,0.0,39.74
5,4,3.0,15.0,40.06
5,4,3.0,30.0,41.36
5,4,3.0,45.0,42.16
5,4,4.0,0.0,42.18
5,4,4.0,15.0,42.1
5,4,4.0,30.0,42.04
5,4,4.0,45.0,40.43
5,4,5.0,0.0,40.38
5,4,5.0,15.0,40.61
5,4,5.0,30.0,40.66
5,4,5.0,45.0,41.18
5,4,6.0,0.0,41.85
5,4,6.0,15.0,46.59
5,4,6.0,30.0,47.02
5,4,6.0,45.0,46.64
5,4,7.0,0.0,46.64
5,4,7.0,15.0,45.41
5,4,7.0,30.0,43.62
5,4,7.0,45.0,45.34
5,4,8.0,0.0,44.54
5,4,8.0,15.0,44.05
5,4,8.0,30.0,44.29
5,4,8.0,45.0,48.45
5,4,9.0,0.0,48.94
5,4,9.0,15.0,47.01
5,4,9.0,30.0,50.59
5,4,9.0,45.0,51.16
5,4,10.0,0.0,51.35
5,4,10.0,15.0,51.12
5,4,10.0,30.0,51.24
5,4,10.0,45.0,51.97
5,4,11.0,0.0,54.72
5,4,11.0,15.0,54.67
5,4,11.0,30.0,54.63
5,4,11.0,45.0,54.11
5,4,12.0,0.0,55.36
5,4,12.0,15.0,53.54
5,4,12.0,30.0,54.02
5,4,12.0,45.0,53.27
5,4,13.0,0.0,54.3
5,4,13.0,15.0,51.45
5,4,13.0,30.0,53.02
5,4,13.0,45.0,48.05
5,4,14.0,0.0,51.51
5,4,14.0,15.0,51.92
5,4,14.0,30.0,51.75
5,4,14.0,45.0,51.85
5,4,15.0,0.0,51.18
5,4,15.0,15.0,52.45
5,4,15.0,30.0,52.31
5,4,15.0,45.0,51.75
5,4,16.0,0.0,51.48
5,4,16.0,15.0,51.12
5,4,16.0,30.0,51.36
5,4,16.0,45.0,51.72
5,4,17.0,0.0,53.38
5,4,17.0,15.0,52.87
5,4,17.0,30.0,53.0
5,4,17.0,45.0,53.0
5,4,18.0,0.0,52.85
5,4,18.0,15.0,52.34
5,4,18.0,30.0,53.12
5,4,18.0,45.0,51.71
5,4,19.0,0.0,58.14
5,4,19.0,15.0,58.64
5,4,19.0,30.0,59.02
5,4,19.0,45.0,59.24
5,4,20.0,0.0,59.6
5,4,20.0,15.0,58.64
5,4,20.0,30.0,58.58
5,4,20.0,45.0,58.36
5,4,21.0,0.0,58.6
5,4,21.0,15.0,58.69
5,4,21.0,30.0,52.72
5,4,21.0,45.0,52.48
5,4,22.0,0.0,52.13
5,4,22.0,15.0,53.48
5,4,22.0,30.0,53.39
5,4,22.0,45.0,55.3
5,4,23.0,0.0,54.52
5,4,23.0,15.0,50.0
5,4,23.0,30.0,50.0
5,4,23.0,45.0,50.08
6,4,0.0,0.0,49.33
6,4,0.0,15.0,49.25
6,4,0.0,30.0,49.06
6,4,0.0,45.0,44.69
6,4,1.0,0.0,44.53
6,4,1.0,15.0,44.69
6,4,1.0,30.0,44.72
6,4,1.0,45.0,44.79
6,4,2.0,0.0,37.81
6,4,2.0,15.0,41.45
6,4,2.0,30.0,42.22
6,4,2.0,45.0,40.52
6,4,3.0,0.0,40.36
6,4,3.0,15.0,40.27
6,4,3.0,30.0,42.53
6,4,3.0,45.0,42.55
6,4,4.0,0.0,42.34
6,4,4.0,15.0,42.72
6,4,4.0,30.0,42.98
6,4,4.0,45.0,42.85
6,4,5.0,0.0,42.46
6,4,5.0,15.0,42.55
6,4,5.0,30.0,44.94
6,4,5.0,45.0,45.26
6,4,6.0,0.0,45.94
6,4,6.0,15.0,46.45
6,4,6.0,30.0,46.75
6,4,6.0,45.0,46.1
6,4,7.0,0.0,47.41
6,4,7.0,15.0,45.77
6,4,7.0,30.0,44.46
6,4,7.0,45.0,45.86
6,4,8.0,0.0,50.52
6,4,8.0,15.0,50.47
6,4,8.0,30.0,49.69
6,4,8.0,45.0,50.1
6,4,9.0,0.0,50.57
6,4,9.0,15.0,56.2
6,4,9.0,30.0,54.6
6,4,9.0,45.0,54.55
6,4,10.0,0.0,54.81
6,4,10.0,15.0,53.42
6,4,10.0,30.0,52.89
6,4,10.0,45.0,53.79
6,4,11.0,0.0,46.89
6,4,11.0,15.0,53.13
6,4,11.0,30.0,53.31
6,4,11.0,45.0,52.67
6,4,12.0,0.0,52.34
6,4,12.0,15.0,50.19
6,4,12.0,30.0,51.32
6,4,12.0,45.0,52.19
6,4,13.0,0.0,52.31
6,4,13.0,15.0,52.21
6,4,13.0,30.0,53.45
6,4,13.0,45.0,53.11
6,4,14.0,0.0,53.2
6,4,14.0,15.0,51.92
6,4,14.0,30.0,49.09
6,4,14.0,45.0,48.7
6,4,15.0,0.0,48.92
6,4,15.0,15.0,48.64
6,4,15.0,30.0,49.8
6,4,15.0,45.0,49.21
6,4,16.0,0.0,49.32
6,4,16.0,15.0,49.32
6,4,16.0,30.0,49.25
6,4,16.0,45.0,49.43
6,4,17.0,0.0,49.39
6,4,17.0,15.0,49.5
6,4,17.0,30.0,49.42
6,4,17.0,45.0,49.52
6,4,18.0,0.0,49.74
6,4,18.0,15.0,52.08
6,4,18.0,30.0,52.14
6,4,18.0,45.0,52.67
6,4,19.0,0.0,53.2
6,4,19.0,15.0,53.04
6,4,19.0,30.0,56.94
6,4,19.0,45.0,57.9
6,4,20.0,0.0,57.58
6,4,20.0,15.0,57.82
6,4,20.0,30.0,57.44
6,4,20.0,45.0,56.15
6,4,21.0,0.0,55.74
6,4,21.0,15.0,51.6
6,4,21.0,30.0,51.62
6,4,21.0,45.0,51.54
6,4,22.0,0.0,51.01
6,4,22.0,15.0,51.13
6,4,22.0,30.0,50.92
6,4,22.0,45.0,47.24
6,4,23.0,0.0,46.88
6,4,23.0,15.0,46.03
6,4,23.0,30.0,44.89
6,4,23.0,45.0,44.58
0,5,0.0,0.0,28.3
0,5,0.0,15.0,28.3
0,5,0.0,30.0,28.3
0,5,0.0,45.0,28.3
0,5,1.0,0.0,28.3
0,5,1.0,15.0,28.3
0,5,1.0,30.0,28.3
0,5,1.0,45.0,28.3
0,5,2.0,0.0,28.3
0,5,2.0,15.0,28.3
0,5,2.0,30.0,28.3
0,5,2.0,45.0,28.3
0,5,3.0,0.0,28.3
0,5,3.0,15.0,28.3
0,5,3.0,30.0,28.3
0,5,3.0,45.0,28.3
0,5,4.0,0.0,28.3
0,5,4.0,15.0,28.3
0,5,4.0,30.0,28.3
0,5,4.0,45.0,28.3
0,5,5.0,0.0,28.3
0,5,5.0,15.0,28.3
0,5,5.0,30.0,28.3
0,5,5.0,45.0,28.3
0,5,6.0,0.0,28.3
0,5,6.0,15.0,28.3
0,5,6.0,30.0,28.3
0,5,6.0,45.0,28.3
0,5,7.0,0.0,28.3
0,5,7.0,15.0,28.3
0,5,7.0,30.0,28.3
0,5,7.0,45.0,28.3
0,5,8.0,0.0,28.3
0,5,8.0,15.0,28.3
0,5,8.0,30.0,28.3
0,5,8.0,45.0,28.3
0,5,9.0,0.0,28.3
0,5,9.0,15.0,28.3
0,5,9.0,30.0,28.3
0,5,9.0,45.0,28.3
0,5,10.0,0.0,28.3
0,5,10.0,15.0,28.3
0,5,10.0,30.0,28.3
0,5,10.0,45.0,28.3
0,5,11.0,0.0,28.3
0,5,11.0,15.0,28.3
0,5,11.0,30.0,28.3
0,5,11.0,45.0,28.3
0,5,12.0,0.0,28.3
0,5,12.0,15.0,28.3
0,5,12.0,30.0,28.3
0,5,12.0,45.0,28.3
0,5,13.0,0.0,28.3
0,5,13.0,15.0,28.3
0,5,13.0,30.0,28.3
0,5,13.0,45.0,28.3
0,5,14.0,0.0,28.3
0,5,14.0,15.0,28.3
0,5,14.0,30.0,28.3
0,5,14.0,45.0,28.3
0,5,15.0,0.0,28.3
0,5,15.0,15.0,28.3
0,5,15.0,30.0,28.3
0,5,15.0,45.0,28.3
0,5,16.0,0.0,28.3
0,5,16.0,15.0,28.3
0,5,16.0,30.0,28.3
0,5,16.0,45.0,28.3
0,5,17.0,0.0,28.3
0,5,17.0,15.0,28.3
0,5,17.0,30.0,28.3
0,5,17.0,45.0,28.3
0,5,18.0,0.0,28.3
0,5,18.0,15.0,28.3
0,5,18.0,30.0,28.3
0,5,18.0,45.0,28.3
0,5,19.0,0.0,28.3
0,5,19.0,15.0,28.3
0,5,19.0,30.0,28.3
0,5,19.0,45.0,28.3
0,5,20.0,0.0,28.3
0,5,20.0,15.0,28.3
0,5,20.0,30.0,28.3
0,5,20.0,45.0,28.3
0,5,21.0,0.0,28.3
0,5,21.0,15.0,28.3
0,5,21.0,30.0,28.3
0,5,21.0,45.0,28.3
0,5,22.0,0.0,28.3
0,5,22.0,15.0,28.3
0,5,22.0,30.0,28.3
0,5,22.0,45.0,28.3
0,5,23.0,0.0,28.3
0,5,23.0,15.0,28.3
0,5,23.0,30.0,28.3
0,5,23.0,45.0,28.3
1,5,0.0,0.0,28.3
1,5,0.0,15.0,28.3
1,5,0.0,30.0,28.3
1,5,0.0,45.0,28.3
1,5,1.0,0.0,28.3
1,5,1.0,15.0,28.3
1,5,1.0,30.0,28.3
1,5,1.0,45.0,28.3
1,5,2.0,0.0,28.3
1,5,2.0,15.0,28.3
1,5,2.0,30.0,28.3
1,5,2.0,45.0,28.3
1,5,3.0,0.0,28.3
1,5,3.0,15.0,28.3
1,5,3.0,30.0,28.3
1,5,3.0,45.0,28.3
1,5,4.0,0.0,28.3
1,5,4.0,15.0,28.3
1,5,4.0,30.0,28.3
1,5,4.0,45.0,28.3
1,5,5.0,0.0,28.3
1,5,5.0,15.0,28.3
1,5,5.0,30.0,28.3
1,5,5.0,45.0,28.3
1,5,6.0,0.0,28.3
1,5,6.0,15.0,28.3
1,5,6.0,30.0,28.3
1,5,6.0,45.0,28.3
1,5,7.0,0.0,28.3
1,5,7.0,15.0,28.3
1,5,7.0,30.0,28.3
1,5,7.0,45.0,28.3
1,5,8.0,0.0,28.3
1,5,8.0,15.0,28.3
1,5,8.0,30.0,46.55
1,5,8.0,45.0,51.58
1,5,9.0,0.0,51.81
1,5,9.0,15.0,56.53
1,5,9.0,30.0,56.53
1,5,9.0,45.0,56.83
1,5,10.0,0.0,59.75
1,5,10.0,15.0,58.62
1,5,10.0,30.0,59.6
1,5,10.0,45.0,59.36
1,5,11.0,0.0,59.99
1,5,11.0,15.0,62.16
1,5,11.0,30.0,62.06
1,5,11.0,45.0,61.2
